"car_id","car_make","car_model","car_gears","car_fuel_type","car_transmission_type"
"3b08ac5a7d9d032efd5db4767c0358e8",FIAT,"","",Unknown,""
"3b9a7f4fb5b5121d56fcb574b42e8676",FIAT,"","",Unknown,""
c9ab963115ba1ab444202074a5cece7e,FIAT,"","",Unknown,""
"4aa0f860a2a7a7e7550dbee62c225112",FORD,"","",Unknown,""
cf0b50aafe78682517aeaad5f4084408,FORD,"","",Unknown,""
"1b1924fb380a59037a5f9e443634ecfd",FORD,"","",Unknown,""
e50a611fccfe5f05f86d0b805f605ac5,FORD,"","",Unknown,""
"86f2bac5126d27da05b2da67bc81352c",FORD,"","",Unknown,""
ce56b09c1ca7a3e0c1b2295b19aa7276,FORD,"","",Unknown,""
"95bc450f1eafd8c7dbeda47b1e1ed40d",FORD,"","",Unknown,""
f223491d1bc84b936a0ae2d9d8ce32ab,FORD,"","",Unknown,""
fd6b4d7256d9c4f964559bd51f7560c5,FORD,"","",Unknown,""
baddcb70af104c68a5b026dd081caad3,FORD,"","",Unknown,""
"57d91e6787c2ba4b6a09ba7c623c504e",FORD,"","",Unknown,""
"3d1ed0e75c09b199d1b29b987f6f9326",FORD,"","",Unknown,""
"28fa78927fa33800e81c57d86f672e8d",FORD,"","",Unknown,""
"7ddf9395e5ebb58119a879d49bfd97eb",FORD,"","",Unknown,""
"33a6b28b49ed72d1453b2df452ba7876",FORD,"","",Unknown,""
"89ff680e7a7af1cf1a846b6ad9a6d7e0",FORD,"","",Unknown,""
"4373a47e51881d9890063fe5aaca6f72",FORD,"","",Unknown,""
"94951058bce77ff0d22ef4e9217057a8",FORD,"","",Unknown,""
"001db395e5302f5d4d024f8560c3fecc",FORD,"","",Unknown,""
"49f94a221059ad00e98b8d38f3c51b1a",FORD,"","",Unknown,""
a4b922566ba8f19f2d941464245ab2be,FORD,"","",Unknown,""
e7eb6be96c5ceb2251c2e9e4cdb01509,HONDA,"","",Unknown,""
"4dc62b9ff1dbaea4204cbf3b57c552d2",HYUNDAI,"","",Unknown,""
"5d24bea8443143567bb52d94b7bde4a3",HYUNDAI,"","",Unknown,""
"4bf52af74a47920b3b1c4c2cf5a87339",HYUNDAI,"","",Unknown,""
a081b7f655503143e1c77777846b679c,HYUNDAI,"","",Unknown,""
"86892f101dea82deb69e7370ecbf9936",HYUNDAI,"","",Unknown,""
"7988b6a7bc0288c866ac24edf0b2c587",HYUNDAI,"","",Unknown,""
"3209ca38f8e5d89cdd543736877c025e",HYUNDAI,"","",Unknown,""
f9b7e3d5aad7f447cbe938e67ca92435,HYUNDAI,"","",Unknown,""
"8a42d838868cd988a074fa9f09b0ec21",HYUNDAI,"","",Unknown,""
"722b9a8e80478dc47266f269ac9df93f",HYUNDAI,"","",Unknown,""
e45d13f8b625d5d6632975212b00b944,HYUNDAI,"","",Unknown,""
c83e9cf6e2a7eff4298060962bbf95fb,HYUNDAI,"","",Unknown,""
d905013ff95aba386fd74382cd7972e3,HYUNDAI,"","",Unknown,""
f4a0d250e697ebf30c1df373e6eea84a,JEEP,"","",Unknown,""
"86af179258d74ab621d5a6f0b45db6f8",KIA,"","",Unknown,""
c491a5716deb3fd7803a3d9cdd08b0fc,KIA,"","",Unknown,""
f7d5825f142c937b9e50bd67d95d6772,KIA,"","",Unknown,""
"957ad69acb5ef6421d636611103a918f",RENAULT,"","",Unknown,""
"13a3237ed69368a332b99def6c1a9f9c",RENAULT,"","",Unknown,""
"585ecb5cef693372a74fd37bf01abc5a",RENAULT,"","",Unknown,""
"55934d840157aba9d288a87fdc6a9910",RENAULT,"","",Unknown,""
a887566c2574be28998c982d5c11e58a,RENAULT,"","",Unknown,""
"73108ecc312dc7df489b4f3212d15971",RENAULT,"","",Unknown,""
"0cdea6acd57dfee9d8ee5e2f52a5d571",RENAULT,"","",Unknown,""
a80c14d90a0476ca257b5b112b7ec285,RENAULT,"","",Unknown,""
"350c3eac6b8de79736ac9ca8b136e081",RENAULT,"","",Unknown,""
"2594735bb747abc74acf7bd988af0a6b",RENAULT,"","",Unknown,""
"6193adf0c2d3e635a507e0a593d9992d",RENAULT,"","",Unknown,""
"9968a2478d00436d239fba5b22676b54",RENAULT,"","",Unknown,""
fd1a936e47130761f6cd6eaa12abd9af,RENAULT,"","",Unknown,""
"9a27f378dc0ca5bdbfc70c91aba54a52",RENAULT,"","",Unknown,""
ae03f5a0bbd1ed7ed52ae9296239e09f,RENAULT,"","",Unknown,""
fbae325cf3e18157486b170db6b18a43,RENAULT,"","",Unknown,""
"4c017c0bc60c7eee166dca923d5e7c86",RENAULT,"","",Unknown,""
"7d4b7ee1960b64f3e4db7954d98cc4e6",RENAULT,"","",Unknown,""
"253ed6c88da7fa496f293ba57f124efc",RENAULT,"","",Unknown,""
"64eb4041a2164593bde90c0010fe2d6c",ROVER,"","",Unknown,""
"65266c679234b8e17f341d83e3ec3037",SAAB,"","",Unknown,""
"52d5a0b1a8239eabbd1426b35980ddd6",SAAB,"","",Unknown,""
"80086a7f7bfcd80bbcd2549dc0a8d510",SAAB,"","",Unknown,""
"517d1cc628cf2c435ac0cc54cb08b0a2",SEAT,"","",Unknown,""
cbf2496b7fce185cf4dbf5c17be01dcf,SEAT,"","",Unknown,""
"178b6425bd6956ac23b40f32652797dd",SEAT,"","",Unknown,""
"6b30b5f2457ea50042cc307a56fc846a",SEAT,"","",Unknown,""
"54c73c65c6a0261e79452b83266cbe6b",SEAT,"","",Unknown,""
"2eb690166d43e6832629f126e676b247",SEAT,"","",Unknown,""
"5f2f8ed61a6e2845b5c549f22b7c48ca",SEAT,"","",Unknown,""
a1d11b0866bf52fdda7dee1522a01621,SEAT,"","",Unknown,""
e9951f6fcd2345fe379b95d230bb59c7,SEAT,"","",Unknown,""
df5084e6d9edefff9d6a0f91874b0a46,SEAT,"","",Unknown,""
"3a93c28221c9d61f625a839dba5911dd",SEAT,"","",Unknown,""
"1c3fae152f3a067d9ac2b5690a69ba84",SEAT,"","",Unknown,""
"835a0013b51658ea78e81da631fc760c",SEAT,"","",Unknown,""
"7fe541e8eb41911a93881b014aba8893",SEAT,"","",Unknown,""
"004b6b885da58e215190331df243b90c",SEAT,"","",Unknown,""
"9070717cf27fb451bd8ef2f0bd1ef4ca",SEAT,"","",Unknown,""
"718d8dfa1add7f4b6be8fdaef339759a",SEAT,"","",Unknown,""
"1f41704c4a530b244ac53371a988c611",SEAT,"","",Unknown,""
"9383869e5eef4e67f4b615de5cf1b850",SEAT,"","",Unknown,""
cf7dd54bf18fe49dd2886d0834e897ad,SEAT,"","",Unknown,""
cf6ca1b899c403dd10c33253aeff18fd,SEAT,"","",Unknown,""
bc50d5dccb88a49c9a95328388f072c5,SEAT,"","",Unknown,""
"013cb2a66aac772a1e80cd18423f36d5",SEAT,"","",Unknown,""
"4c69c891e380035bdbc78813833c70da",SEAT,"","",Unknown,""
ca8dae53cf05e8e242c4d347d86096ec,SEAT,"","",Unknown,""
a07775125a30569ec845bfdede36e29f,SEAT,"","",Unknown,""
a95ba52e37c78c5863815fa69a63718e,SEAT,"","",Unknown,""
"7225f8806f50d3964b4ffe0142a062d3",SEAT,"","",Unknown,""
ab33ea375e71087a1b4d5c7897a1fb2a,SEAT,"","",Unknown,""
"15af3093aed3d2a139d0e7fd9d058bcb",SEAT,"","",Unknown,""
a0dc610ed82a9b8e961a71b3f53cddaf,SEAT,"","",Unknown,""
ab3514e02c68be7e7066440eb595b023,SEAT,"","",Unknown,""
"3e14e6d81efd141c99cd092aacae3898",SEAT,"","",Unknown,""
ccf19aab78edf196afc2cb43dada198a,SEAT,"","",Unknown,""
af5a71922716eaca82a1a72ef66e6e5f,SEAT,"","",Unknown,""
"5f916ace51d668a1c25e19718900107e",SEAT,"","",Unknown,""
"9968bf83c694b0c736e01d48f12d64d9",SEAT,"","",Unknown,""
ff5c5b095447bdefba0de7fd779a033a,SEAT,"","",Unknown,""
f3a337af4da85912365434466b351901,SEAT,"","",Unknown,""
"6e74b5338859ac624e378fe7556764a1",SEAT,"","",Unknown,""
"0a645a8f5bd52fb90ce7292cd24b0b35",SEAT,"","",Unknown,""
d4cbc2ccbcc9e3437e3bb90ca2f0b205,SEAT,"","",Unknown,""
c3baf8b7def068bcc488650b6f1c91d6,SEAT,"","",Unknown,""
d6070c2a60f335c1ca54d367d745f37c,SEAT,"","",Unknown,""
"163066a8dc242935001dc9056e35d99f",SEAT,"","",Unknown,""
c721185eb2a28b94ade836335f148e8b,SEAT,"","",Unknown,""
"1a174e216624bd9d823c5393ee2f5a53",SEAT,"","",Unknown,""
"5d51606d5e27ec4742527679e5847a6d",SEAT,"","",Unknown,""
"59d5ff6d329eb608fed93306776bbc6c",SEAT,"","",Unknown,""
c903ec7be2afb9d6a3b0465de7c1edee,SEAT,"","",Unknown,""
"18ad50e8c8c1bd9c6d883cf78a92f070",SEAT,"","",Unknown,""
"9e7e41c9b8ebc804d261acc84b222ac4",SEAT,"","",Unknown,""
ed34e4c4dded66cb131e4bfd1d78dce2,SEAT,"","",Unknown,""
"03794365c968b9a2da465e54e82e1abe",SEAT,"","",Unknown,""
"550a01f18795d244386ef81e4ae05aa1",SEAT,"","",Unknown,""
"2d6be952453ce72e535499d4cbbacfea",SEAT,"","",Unknown,""
"91b3c1ffe69640dd7d8aa07d162bd6fa",SEAT,"","",Unknown,""
"7b81702005a4aec16ec033de31dc1b73",SEAT,"","",Unknown,""
a9138980a3c086cca46a96012730ee54,SEAT,"","",Unknown,""
"5433e5c94ac385059e620d163711a003",SEAT,"","",Unknown,""
"5aefaa990b77b72ebe844288a456633f",SEAT,"","",Unknown,""
"42946ae8d32eed1d3ad57f6de09c832f",SEAT,"","",Unknown,""
"856255c86bde277048c6d3674ca3b961",SEAT,"","",Unknown,""
c56f004186bf6a5b9befa926ba9adfe2,SEAT,"","",Unknown,""
"59774da5b3556dee992350851da4bdcc",SEAT,"","",Unknown,""
"8e70e5d5164ecf404f26629ac971ab47",SEAT,"","",Unknown,""
"0728ca6df5b4ced11a92b681c91401c2",SEAT,"","",Unknown,""
"0adeb9a1e09732754885411bd3c6620c",SEAT,"","",Unknown,""
"79a876aed1b4f3360bf5f0a945ed82cd",SEAT,"","",Unknown,""
a77845a5c50b6196047bb0d9f4c5fd30,SEAT,"","",Unknown,""
e79078489083403e33193c8b6a19e48e,SEAT,"","",Unknown,""
"6fbec9c85b50c71a6d1360a0331dda07",SEAT,"","",Unknown,""
"4c70445fa77f89d2f0be08a150748f00",SEAT,"","",Unknown,""
"7030c33485d4e9385dc203f6f0a2cddd",SEAT,"","",Unknown,""
"3479b920cf1fcc4fce47120efeb5da44",SEAT,"","",Unknown,""
d61ffc3bb494a9bbdf608a1eeb923a82,SEAT,"","",Unknown,""
"4a9d45a90dbf5cfd5593787326130934",SEAT,"","",Unknown,""
"67f404521e3c440b22f28d256a79b5b9",SEAT,"","",Unknown,""
"76538bbcee6a2e474b04c99296c3cf72",SEAT,"","",Unknown,""
"556f53cb991e8961595cfc44567f34da",SKODA,"","",Unknown,""
b450e58965aa37ecd08a0c191278df02,SKODA,"","",Unknown,""
"4a0dd3cefd120245fbe4b36c387acc0a",SKODA,"","",Unknown,""
e6e39efc5e17e461382531e804f0bf75,SKODA,"","",Unknown,""
"6376d60138559453626927782102b6b8",SKODA,"","",Unknown,""
"486840f6597f7558e2401bb9e89f5a1e",SMART,"","",Unknown,""
e2e2233c6d354079ef76c5e09248af15,SMART,"","",Unknown,""
b3e1e02f1a93a86ba22decb35c2fb067,SSANGYONG,"","",Unknown,""
"7641a1f6c38e10477b11632f09238888",SUZUKI,"","",Unknown,""
c5dc043914e861e0bb9775d8bdb124b4,SUZUKI,"","",Unknown,""
"5b157c26afed57b379b017857e096811",SUZUKI,"","",Unknown,""
da76df3e8c09434a64aa4ef1de94a305,SUZUKI,"","",Unknown,""
f7f13b978b76bdcbccb5f60f81228226,SUZUKI,"","",Unknown,""
"96f6ef25a752b9d4ef841b5d9bde5d8d",SUZUKI,"","",Unknown,""
fd22b0e9875ef1846e26f996d490f807,TOYOTA,"","",Unknown,""
ab50dbaf9bd837a3dba5cd709ef9ddce,TOYOTA,"","",Unknown,""
"7a94b1338604b2a58851d09c74170eed",TOYOTA,"","",Unknown,""
d869e3e014d2c9436196f16bd4e00595,TOYOTA,"","",Unknown,""
ad823c2d9845b7b58d3befc1512fe968,TOYOTA,"","",Unknown,""
"6fae3b92b9cd072854e845ccdc3daa5e",TOYOTA,"","",Unknown,""
"3b7f7461dcbdb7b01c50d79bdadc27b5",TOYOTA,"","",Unknown,""
e67cfe1b0ce98a1815ee20442a9b9824,TOYOTA,"","",Unknown,""
"3e0218f16c10c2d4461a881853b996a8",TOYOTA,"","",Unknown,""
c6c468e5edd6e76863ea6c9b84bddcf7,TOYOTA,"","",Unknown,""
bb0cc89876884e76fadb2b9887bfb005,TOYOTA,"","",Unknown,""
"1cde5fd9b4ac5e7d3e78d3d46287871c",VOLKSWAGEN,"","",Unknown,""
bc8eef53c3e671782bc24fa1dd80fd98,VOLKSWAGEN,"","",Unknown,""
a6de625601cb2f6939164b3c2cbac970,VOLKSWAGEN,"","",Unknown,""
"1214b839736a67c8710a838bfd63f0e4",VOLKSWAGEN,"","",Unknown,""
"35f9d05b638c64a1fa2f3f6f8f7e086d",VOLKSWAGEN,"","",Unknown,""
a0e732398d3e1535ae71f12c580e04fb,VOLKSWAGEN,"","",Unknown,""
e4590016611ab9f8e9d5d755f57b0f21,VOLKSWAGEN,"","",Unknown,""
"47fd1af0d5750f69af9ff2a32f521cb8",VOLKSWAGEN,"","",Unknown,""
"8ac176495ae03cff144589916bfcb959",VOLKSWAGEN,"","",Unknown,""
f74d10f9048d6f53f472eefe6985f51a,VOLKSWAGEN,"","",Unknown,""
"8ce5e5a532a1e67969682d4360a2bc30",VOLKSWAGEN,"","",Unknown,""
"8903a5ab670c0aeff6ead786cc3311f9",VOLKSWAGEN,"","",Unknown,""
"9fd08697ff2d95d3d731149337e6c1b7",VOLKSWAGEN,"","",Unknown,""
"1653ae14d798fb16ce98e8d015ae10a3",VOLKSWAGEN,"","",Unknown,""
"17b8c9fb58785ca8794cfc040fab0ffb",VOLKSWAGEN,"","",Unknown,""
"6ec441f2e1674e67389052e43b9fd486",VOLKSWAGEN,"","",Unknown,""
c5e6464b91bc68d7d45ec0db81b061ce,VOLKSWAGEN,"","",Unknown,""
"81d0f3267d34e75104ea0cd877c8a833",VOLKSWAGEN,"","",Unknown,""
fd49154acd6181cde25879e947fb77d8,VOLKSWAGEN,"","",Unknown,""
"0ffe631e39cf6eef21f59620c93868c2",VOLKSWAGEN,"","",Unknown,""
"4d9ac97588348bd9a8d1c7935cf4cd0f",VOLKSWAGEN,"","",Unknown,""
"5727a6ef628ebe99c312fc9b386527bd",VOLVO,"","",Unknown,""
"5aff8a44e1b856eca19ab49615ba95f6",VOLVO,"","",Unknown,""
"6207f96107f86d4629635ce57a788f39",KIA,"","",Unknown,""
d6922cfde77c41016eb4b1633cf90617,KIA,"","",Unknown,""
"169d80bce865c81986ccdd852737d911",KIA,"","",Unknown,""
"10f8486f07051dec5c1e07fda4ad6f05",KIA,"","",Unknown,""
b1ef26f157a1ab733ab347b86469372b,KIA,"","",Unknown,""
"4d73b847c33668e5ee1175af4dca2285",KIA,"","",Unknown,""
e42aa1b956a942a8ba66b094acd083ba,KIA,"","",Unknown,""
a00ff7b665cef62417113f92a31435fc,KIA,"","",Unknown,""
ac6f73555952fe406542726b527cbe4d,KIA,"","",Unknown,""
fc4719af01770970d45e1ef23ed2c928,KIA,"","",Unknown,""
"2a08b916e7afcdeacc4956f5b226470b",KIA,"","",Unknown,""
"58d16ae0935c3588f1e6529e442f5db5",LANCIA,"","",Unknown,""
"282e9bcbd0a507b83ba1c195818ee9c3",LANDROVER,"","",Unknown,""
df464c30a1fa8275f66950b6435d6c0e,LANDROVER,"","",Unknown,""
"7f3524440df7cba03f4e023a349ffd47",MAZDA,"","",Unknown,""
"5cbe4b18037ecc641dacfdc93aaa39cc",MAZDA,"","",Unknown,""
"0768971ae29914fd69717b0115547f9e",MAZDA,"","",Unknown,""
"41af38731d9cb3ca80af228181917b3b",MAZDA,"","",Unknown,""
"9024c10164645c35f75e5d63178a7e9e",MAZDA,"","",Unknown,""
f03d1e74ffe22ec0104badb31ad72090,MAZDA,"","",Unknown,""
"8e58a05236450a6e6d7845a9732bcda1",MAZDA,"","",Unknown,""
"11f81f891b3cfa30c04f8e26cf494961",MAZDA,"","",Unknown,""
ae0c878fd7380a085324d1b74323dd8f,MERCEDES,"","",Unknown,""
"82d01dc16a551c60a9103e89ad9c1477",MERCEDES,"","",Unknown,""
b936b91bbca312f9fde62776560b30db,MERCEDES,"","",Unknown,""
b9e3d2081b9d7c905f444c7d0f518e26,MERCEDES,"","",Unknown,""
c4c452da8642bdde0bb284fdf113c2c4,MERCEDES,"","",Unknown,""
"59269ae7f3e62b6a7e74af3aee03cc80",MERCEDES,"","",Unknown,""
c871ebd0832ccfe465a14d05b7c88c84,MERCEDES,"","",Unknown,""
"7edba002d657b061efae4b4dcedc04e7",MERCEDES,"","",Unknown,""
"837087f167f44d846e7dec297af63a38",MERCEDES,"","",Unknown,""
"7816f94f3dd0fd62666dc5f28a9d843e",MERCEDES,"","",Unknown,""
"07a101a52e7e8fe6edbb8c4bb3a4a262",MERCEDES,"","",Unknown,""
b922318e086551862f38e32ac62261b8,MG,"","",Unknown,""
cc79d0afe312868a032b957c54636976,MG,"","",Unknown,""
"2a134b0a15cbad061943f4c7a4db55f5",MINI,"","",Unknown,""
"8e42fbd55627e71200e64a25241084a2",MINI,"","",Unknown,""
"07ae4f2fc372cf7ee22730f009ec40f1",MINI,"","",Unknown,""
"7e861f89fb20d018cb3f1164d7389787",MINI,"","",Unknown,""
b7c0c08732e3d59c8d8158898a156dd6,MITSUBISHI,"","",Unknown,""
"6892e80ce0c0eeb762e79c2c3cbf5633",MITSUBISHI,"","",Unknown,""
"4d2d34bc179c3b5a62591df395e0ceb7",MITSUBISHI,"","",Unknown,""
b629bedf96e4ad2eb58fb0a0a2da7f40,MITSUBISHI,"","",Unknown,""
c8ef36e0e6f1f2a2fb03dd01d9ee659b,MITSUBISHI,"","",Unknown,""
"293e9faa8227461b46a9ba96d1734a74",MITSUBISHI,"","",Unknown,""
"35fb85309c7154e6144a1963492bcd22",MITSUBISHI,"","",Unknown,""
"5f20f59781a4d8b2c4ceb8fcd4be287d",NISSAN,"","",Unknown,""
ab090ea974218ae3462904d162ac3435,NISSAN,"","",Unknown,""
"552414de591416d60d292ad74a862925",NISSAN,"","",Unknown,""
"4ed641d8e72b7ea39d846305dd95c26c",NISSAN,"","",Unknown,""
be92a3c60a32342245d8af0cd3ebcc46,NISSAN,"","",Unknown,""
c20ea3394ad47ebc2fa39c476e8d71c5,NISSAN,"","",Unknown,""
"76c348104927a5c789bc6ba4beb131ee",NISSAN,"","",Unknown,""
e0f01672bf5f8b155056ca969260ae3a,NISSAN,"","",Unknown,""
"3efefbe6483383a2b0ba9c13be61aace",NISSAN,"","",Unknown,""
"5344d87b27d70a84d826c5092637e189",NISSAN,"","",Unknown,""
"651b22ce8394b889b00130a5d33af10c",NISSAN,"","",Unknown,""
"249ad4abdf7f3341f9f602d708c0c729",NISSAN,"","",Unknown,""
be9dba1e0c1da724d5f968245f0f06d2,NISSAN,"","",Unknown,""
"58e8b852a65ddf1d212202c4d1d5969e",NISSAN,"","",Unknown,""
"3f3968af022791d08af6fa0000f03e96",NISSAN,"","",Unknown,""
"32ff3f0c27df20f69352f086328aacee",NISSAN,"","",Unknown,""
"6f291437829601ed7af972fe0187c415",NISSAN,"","",Unknown,""
f1ac94c42e82315fdda1b6d31fd6e4dd,NISSAN,"","",Unknown,""
f286ad02f6c2a0aacd026b6b5edc3fa2,RENAULT,"","",Unknown,""
"0a8e84788b8eed1f722d78e19844aa6f",RENAULT,"","",Unknown,""
c96d85afe2a7e232f564feac31980471,RENAULT,"","",Unknown,""
f6f547e5ea1aa57eb4894b7837184289,RENAULT,"","",Unknown,""
"0348f3eeee8167ae30ab0cac33f58573",RENAULT,"","",Unknown,""
"811dbabd7b52c42e6bebfb32a6f8a906",RENAULT,"","",Unknown,""
"6b3c09a7c217928ed16134fd5a10382b",RENAULT,"","",Unknown,""
f2c4bceda18a435de5a644ff23a42e11,RENAULT,"","",Unknown,""
ee90c941c7b1081f7a88d18800b5a292,RENAULT,"","",Unknown,""
"9be9705940bd4a7fb966ea1422d44c21",RENAULT,"","",Unknown,""
"52f14b2eb5ef41e41574a107f3004cfe",RENAULT,"","",Unknown,""
"47726b5f3202b559f66b18cd10313daa",RENAULT,"","",Unknown,""
ba08d97479b6ba1ff4f2258ea6e0b7a5,RENAULT,"","",Unknown,""
"137a84c07b671445d3eb5c79e1a70d5e",RENAULT,"","",Unknown,""
"7f45180eb1b61cd8834bbece50223da5",RENAULT,"","",Unknown,""
"8192f96bbb0027b4658a59d27e03435a",RENAULT,"","",Unknown,""
e81b5c56da273161924e8dbc4c290bef,RENAULT,"","",Unknown,""
"3cf13a8b619dfb32ec25adf7732aaacd",RENAULT,"","",Unknown,""
d5cc5c8c852e1e4e19f4d6e76ca2dfb4,RENAULT,"","",Unknown,""
"20136ec5f49eeef9646dd9e6630f1b01",RENAULT,"","",Unknown,""
b80510d90cf985b511e369878a1026ba,RENAULT,"","",Unknown,""
ae74b6dd1b4e8f6c9d8506a0025c0074,RENAULT,"","",Unknown,""
"983d6ac20560b1bb63004700e37c2f47",RENAULT,"","",Unknown,""
"4f71a81a176672a9c515e85b161dd27a",RENAULT,"","",Unknown,""
"48a20810b9e11028c273bd65feae235a",RENAULT,"","",Unknown,""
"5757b8c01c15ae3726a5f56fb557b0d5",RENAULT,"","",Unknown,""
a891448205920f5745f4424ef22ed630,RENAULT,"","",Unknown,""
ff9433f2ca82b8bdbf4e46620079d066,RENAULT,"","",Unknown,""
"82bad74894ecab8878b638dca3f5afc8",RENAULT,"","",Unknown,""
"30b3a17390616bf78df2d7f3aa157327",RENAULT,"","",Unknown,""
dc722b1231f2cb98b5cb7ba92891886a,RENAULT,"","",Unknown,""
"771781f2521355871bf30b4a6befe833",RENAULT,"","",Unknown,""
c9591a9277ba3588abc3742e1804caa0,RENAULT,"","",Unknown,""
f15084c9fbf3f67e03af3a84ed4d8088,RENAULT,"","",Unknown,""
ed423870e2496dc0f5145abfba5e3c46,RENAULT,"","",Unknown,""
e38fffd9169ea266aa7f08df011fa07e,RENAULT,"","",Unknown,""
abe508506ccccc6fae4c332968ac3d71,RENAULT,"","",Unknown,""
eb1fe719b571bb3266565d7527e75a2f,RENAULT,"","",Unknown,""
"776b77b98eccdaec2aec96254eab4db2",ROVER,"","",Unknown,""
"5717d83da865a813a4dc7f0be7984669",ROVER,"","",Unknown,""
"56551391fa5a07b3b3e8903326d12d86",ROVER,"","",Unknown,""
f4cb6fa4049c449a458bc2f3e52223ac,ROVER,"","",Unknown,""
"4cde6c6478494e313de5a3581f3e47a2",SAAB,"","",Unknown,""
f0c00c210b4bd96d8549660337c032f2,SAAB,"","",Unknown,""
"52debd73910971438cf0d65e826c62cb",SEAT,"","",Unknown,""
ddddaf31105e6a9b2811c8d723d52ee4,SEAT,"","",Unknown,""
b487dcff6c0bac9ef82245d5b3ea7956,SEAT,"","",Unknown,""
f44e042e6fdafceecc430485aeab110a,SEAT,"","",Unknown,""
da64bcabb1abdf9c0142e40952b3357f,SEAT,"","",Unknown,""
"5312b0b2dde9d836b5924d2ab8aa5d90",SEAT,"","",Unknown,""
"1b040363d615898fef5cbb75a1f4aacd",SEAT,"","",Unknown,""
d677afb67dfd358cdc587b4257113657,SEAT,"","",Unknown,""
"6795cf8b34a3277df3587660cc6ac6e6",SEAT,"","",Unknown,""
e4f0767ee24290453130e2928da3101d,SEAT,"","",Unknown,""
c1aa16df31a552a54150f41fd0db3697,SEAT,"","",Unknown,""
"1c6f543876306780dce5db48bc5e234e",SEAT,"","",Unknown,""
"1f6d95bd6455329821ddb6b77c1633f8",SEAT,"","",Unknown,""
"16ad9e0c9b5051d8ad1b4837a720097f",SEAT,"","",Unknown,""
"94007cafcfc9d52523f70ac76b135e0a",SEAT,"","",Unknown,""
"3b8c38daa3d133b2b6ad6d8de38723ad",SEAT,"","",Unknown,""
"99847ad6c44e72be1ccb75e9b5953030",SEAT,"","",Unknown,""
bd6c93a2075e6eeb219bea1377ee978b,SEAT,"","",Unknown,""
"160205ce4a13795925f6d2ee6af2ba81",SEAT,"","",Unknown,""
"777ae808e748321baf08054dcfcf6eae",SEAT,"","",Unknown,""
"3cddfab715b59bbbd69f4a02b211d09f",SEAT,"","",Unknown,""
"81d47367328a065a5bbc6653dae9a4ef",SEAT,"","",Unknown,""
e18723c1bffa3f4250dc921b9565aa5b,SEAT,"","",Unknown,""
baf1e5fa3a21bf1bdb006d376e71c8e4,SEAT,"","",Unknown,""
"2df651d8a390b23a89adaaf34de9a2a2",SEAT,"","",Unknown,""
"258b30f15dcf230229b1d72cb00581b1",SEAT,"","",Unknown,""
"3c74ae26eeb351a6fb6bf5cc53d4daa4",SEAT,"","",Unknown,""
"463b75a2e0f93b7ec9ee9935f2b717b7",SEAT,"","",Unknown,""
"00b58f08110887a1de9a8c27297f4931",SEAT,"","",Unknown,""
da6410f55c8ed3a2a1e7b27d34945272,SEAT,"","",Unknown,""
"8efddaa933725cabd30c3518f9adfedd",SEAT,"","",Unknown,""
"340271e792deafd96dbcd4ae09cc0b04",SEAT,"","",Unknown,""
a0fb95c3e62f89f5313a5886f00a7ba4,SEAT,"","",Unknown,""
"71e99da28d90111a47cf9318bfca95ae",SEAT,"","",Unknown,""
d183315216471a940ecb380298f3f84b,SEAT,"","",Unknown,""
fccf4e560e4be979e59e60450a5c11ce,SEAT,"","",Unknown,""
"0874ee0fbccbd7cd70319d48d915c538",SEAT,"","",Unknown,""
"85bfacca280befa730a5645a22044629",SEAT,"","",Unknown,""
"2575752ee39862fea5fed4f14f4e467a",SEAT,"","",Unknown,""
"314c995e5262af7869e86b14fcb288e4",SEAT,"","",Unknown,""
dec30f2f16658301914feb3608d2e040,SEAT,"","",Unknown,""
a51f70eaf6084e229e64f8912f7e03a0,SEAT,"","",Unknown,""
"8d80473de5c1ad37d8769baee3c0aa49",SEAT,"","",Unknown,""
a913f8cd47c09fa73fb60112b8b7aeb7,SEAT,"","",Unknown,""
e10bbf520a22c04a588ba27971b3d00f,SEAT,"","",Unknown,""
f64f6cd8c5aca877c71d7182caaadbec,SEAT,"","",Unknown,""
d24026cb14da2e7fd77e98d78a1e7a90,SEAT,"","",Unknown,""
d9ee9a70270af2a22dc459435dab0672,SEAT,"","",Unknown,""
"6d1aef56d174c778f49ef2fa681ff158",SEAT,"","",Unknown,""
"8ba0723fda8fe66de7bc853d2f70a82f",SEAT,"","",Unknown,""
"76912b49450009595d74a7d883a11963",SEAT,"","",Unknown,""
f4c5b80ad3f6e14fb7838af0244700a6,SEAT,"","",Unknown,""
"64e3e95cf44a4bfc62d225f65c3b9c6a",SEAT,"","",Unknown,""
e7838554cee0cc9e5960adf47d42d5e1,SEAT,"","",Unknown,""
"878ca2fb47f468e07bbb5a9a15dbc4ad",SEAT,"","",Unknown,""
e55f194efdb7fda47e92ba73e6db76b2,SEAT,"","",Unknown,""
"1193dcbe6b363fb0b3ef2f2135793921",SEAT,"","",Unknown,""
"70b04ca70859342da0f9d7dc5a926c1d",SEAT,"","",Unknown,""
"1dbe7f2eda871880cc8517750bf3d964",SEAT,"","",Unknown,""
"79a03562cdc3680ced8b880f578af4e5",SEAT,"","",Unknown,""
"32c8460f248bf70903ff53c15ce819d7",SEAT,"","",Unknown,""
e8a7d0a725fbdc92e4b68046a493851b,SEAT,"","",Unknown,""
